Created by Downsizer
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID Name
// 1 - Estero Catemu en Santa Rosa
// 2 - Estero Pocuro en El Sifon
// 3 - Rio Aconcagua en Chacabuquito
// 4 - Rio Aconcagua en Puente Colmo
// 5 - Rio Aconcagua en Rio Blanco
// 6 - Rio Aconcagua en Romeral
// 7 - Rio Aconcagua en San Felipe
// 8 - Rio Blanco en Rio Blanco
// 9 - Rio Colorado en Rio Colorado
// 10 - Rio Putaendo en Resguardo Los Patos
////////////////////////////////////////////////////////////
// Unit: temperature = "fahrenheit " precipitation = in per "day " runoff = ft3 per "sec " elevation = meters
////////////////////////////////////////////////////////////
tmax 0

tmin 0

precip 0

runoff 10

########################################
1990 7 11 0 0 0 49.1 7.4 262.6 196.8 196.8 196.8 77 45.6 3.2 -999
1990 7 12 0 0 0 50.5 7.1 284.1 189.1 189.1 189.1 87.3 39.2 3.2 -999
1990 7 13 0 0 0 51.2 6.7 259.4 186.2 186.2 186.2 96.1 39.2 3.2 -999
1990 7 14 0 0 0 51.2 7.1 233.3 184.1 184.1 184.1 97.2 38.5 3.5 -999
1990 7 15 0 0 0 51.2 6.7 199.3 108.9 108.9 108.9 87.3 36 3.5 -999
1990 7 16 0 0 0 52.3 7.1 287 239.3 239.3 239.3 65.4 35.3 4.6 -999
1990 7 17 0 0 0 53.4 8.1 281.7 189.1 189.1 189.1 131.1 35.3 4.6 -999
1990 7 18 0 0 0 50.9 7.4 268.9 182 182 182 113.1 33.6 4.2 -999
1990 7 19 0 0 0 52 7.4 242.8 177.8 177.8 177.8 94.7 31.1 4.2 -999
1990 7 20 0 0 0 50.9 7.4 263.3 179.2 179.2 179.2 59 33.2 4.2 -999
1990 7 21 0 0 0 50.5 7.4 243.1 197.2 197.2 197.2 62.6 26.5 4.2 -999
1990 7 22 0 0 0 49.5 7.4 193 104.3 104.3 104.3 55.1 31.5 4.2 -999
1990 7 23 0 0 0 50.5 7.4 258 238.2 238.2 238.2 31.5 24.4 2.8 -999
1990 7 24 0 0 0 50.5 7.1 257.6 185.2 185.2 185.2 72.8 32.2 2.8 -999
1990 7 25 0 0 0 51.2 7.1 239.6 181.3 181.3 181.3 55.1 37.1 4.2 -999
1990 7 26 0 0 0 51.2 7.1 241.7 180.6 180.6 180.6 54.4 32.5 4.2 -999
1990 7 27 0 0 0 50.5 6.7 233.6 169.6 169.6 169.6 52.3 31.1 3.9 -999
